goruntu,bolum,kaynak_onek,kutu_no,kutu_genislik_px,kutu_yukseklik_px,kutu_alan_px2,kutu_kenar_px,conf_esigi,eslesti,eslesen_skor,eslesen_iou,kosu_model,kosu_bolum,kosu_birlesik_bolumler,kosu_onek_filtresi,kosu_goruntu_sayisi,kosu_karo_boyutu,kosu_ortusme_orani,kosu_perform_standard_pred,kosu_postprocess_type,kosu_postprocess_match_metric,kosu_iou_esigi,kosu_cihaz,kosu_tarama_notu,kosu_gecerlilik_notu,kosu_surum_python,kosu_surum_ultralytics,kosu_surum_sahi,kosu_surum_torch,kosu_tarih,kosu_komut
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,1,68.0,92.0,6256.0,79.1,0.05,1,0.8218,0.5978,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,2,53.0,59.0,3127.0,55.9,0.05,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,0,56.0,44.0,2464.0,49.6,0.15,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,1,68.0,92.0,6256.0,79.1,0.15,1,0.8218,0.5978,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,2,53.0,59.0,3127.0,55.9,0.15,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,0,56.0,44.0,2464.0,49.6,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,1,68.0,92.0,6256.0,79.1,0.3,1,0.8218,0.5978,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0005_JPG.rf.e12671fa23eed87da9cc073fdd35392e.jpg,train,BLA,2,53.0,59.0,3127.0,55.9,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,0,62.0,82.0,5084.0,71.3,0.05,1,0.7657,0.644,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,1,53.0,70.0,3710.0,60.9,0.05,1,0.1822,0.8084,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,2,74.0,40.0,2960.0,54.4,0.05,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,0,62.0,82.0,5084.0,71.3,0.15,1,0.7657,0.644,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,1,53.0,70.0,3710.0,60.9,0.15,1,0.1822,0.8084,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,2,74.0,40.0,2960.0,54.4,0.15,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,0,62.0,82.0,5084.0,71.3,0.3,1,0.7657,0.644,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,1,53.0,70.0,3710.0,60.9,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0007_JPG.rf.dfed11283e8e042b2643e7af6588d262.jpg,train,BLA,2,74.0,40.0,2960.0,54.4,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,0,60.0,86.0,5160.0,71.8,0.05,1,0.6688,0.9315,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,1,72.0,51.0,3672.0,60.6,0.05,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,2,46.0,64.0,2944.0,54.3,0.05,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,0,60.0,86.0,5160.0,71.8,0.15,1,0.6688,0.9315,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,1,72.0,51.0,3672.0,60.6,0.15,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,2,46.0,64.0,2944.0,54.3,0.15,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,0,60.0,86.0,5160.0,71.8,0.3,1,0.6688,0.9315,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,1,72.0,51.0,3672.0,60.6,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0009_JPG.rf.6e07596056324a3adf81a6e78ecdd702.jpg,train,BLA,2,46.0,64.0,2944.0,54.3,0.3,0,,,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
train_BLA_0010_JPG.rf.71b0c5759860779a21e8c21a79e6c291.jpg,train,BLA,0,58.0,81.0,4698.0,68.5,0.05,1,0.5959,0.8641,yolo11n.pt,hepsi,train+valid+test,hepsi,1579,512,0.2,False,NMS,IOU,0.3,cpu,"tek tarama conf=0.05, yuksek esikler filtrelendi",Bu olcum train+valid+test bolumlerini birlestiriyor. Model henuz egitilmedigi ve hicbir goruntuyu gormedigi icin gecerlidir; Hafta 3'te egitim yapildiktan sonra bu kosu tekrarlanamaz.,3.13.1,8.4.144,0.12.6,2.14.0,2026-09-11 12:03:18,scripts/01_taban_cizgisi.py --bolum hepsi --limit 0 --onek-bazinda --cikti reports/taban_cizgisi_onek.csv
